NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;DHUMEC;QDHUMEC;PMERM;QPMERM;PMERMIN;QPMERMIN;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;INFRART;QINFRART; UV;QUV;UV_INDICEX;QUV_INDICEX;SIGMA;QSIGMA;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UM;QUM;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE; ECOULEMENTM;QECOULEMENTM;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE; VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;NB300;QNB300;BA300;QBA300;TMERMIN;QTMERMIN;TMERMAX;QTMERMAX
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20230811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
